Activity,Resource,Weekday,Case,Anomaly
73,1,2,29,1
21,1,2,29,1
22,1,2,29,1
23,1,2,29,1
24,1,2,29,1
25,1,2,29,1
27,1,2,29,1
55,1,4,29,1
31,1,2,29,1
34,1,2,29,1
35,1,1,29,1
75,1,2,29,1
76,1,3,29,1
42,1,2,29,1
46,1,2,29,1
47,1,2,29,1
48,1,2,29,1
78,1,2,29,1
50,1,2,29,1
121,1,2,29,1
51,1,2,29,1
1,1,1,30,1
2,1,2,30,1
3,1,1,30,1
4,6,2,30,1
5,6,5,30,1
6,6,5,30,1
7,6,5,30,1
8,6,5,30,1
9,6,5,30,1
10,6,5,30,1
61,6,5,30,1
62,6,5,30,1
122,6,5,30,1
63,12,3,30,1
123,12,3,30,1
124,12,3,30,1
16,12,3,30,1
67,1,2,30,1
68,1,2,30,1
125,1,2,30,1
17,1,2,30,1
126,1,2,30,1
18,1,2,30,1
127,1,2,30,1
128,1,2,30,1
20,1,2,30,1
73,1,2,30,1
21,1,2,30,1
22,1,2,30,1
23,1,2,30,1
129,1,2,30,1
130,1,2,30,1
131,1,2,30,1
132,1,2,30,1
133,1,2,30,1
134,1,2,30,1
135,1,5,30,1
136,1,2,30,1
24,1,1,30,1
25,1,1,30,1
27,1,1,30,1
30,1,1,30,1
53,1,5,30,1
55,1,1,30,1
31,1,1,30,1
32,1,1,30,1
34,1,1,30,1
35,1,1,30,1
37,1,1,30,1
38,1,1,30,1
39,1,1,30,1
137,1,4,30,1
138,1,1,30,1
42,1,2,30,1
44,1,1,30,1
45,1,1,30,1
46,1,1,30,1
47,6,5,30,1
48,6,5,30,1
49,12,3,30,1
49,1,2,30,1
89,12,3,30,1
90,12,3,30,1
91,12,4,30,1
139,12,4,30,1
92,1,2,30,1
93,1,2,30,1
140,1,2,30,1
141,1,2,30,1
50,1,2,30,1
142,1,2,30,1
143,1,2,30,1
144,1,2,30,1
145,1,2,30,1
146,1,1,30,1
147,1,2,30,1
148,1,1,30,1
51,1,1,30,1
1,1,4,31,1
2,1,2,31,1
3,1,4,31,1
4,4,1,31,1
5,4,5,31,1
6,4,5,31,1
7,4,5,31,1
8,4,5,31,1
9,4,5,31,1
10,4,5,31,1
61,4,5,31,1
62,4,5,31,1
122,4,5,31,1
14,4,5,31,1
123,1,1,31,1
124,1,1,31,1
16,1,1,31,1
17,1,1,31,1
126,1,1,31,1
18,1,1,31,1
127,1,1,31,1
128,1,1,31,1
20,1,1,31,1
73,1,1,31,1
21,1,1,31,1
22,1,1,31,1
23,1,1,31,1
129,1,1,31,1
130,1,1,31,1
131,1,1,31,1
132,1,1,31,1
133,1,1,31,1
134,1,1,31,1
135,1,5,31,1
136,1,1,31,1
24,11,1,31,1
25,11,1,31,1
27,11,1,31,1
28,11,5,31,1
30,11,1,31,1
31,11,1,31,1
32,11,1,31,1
34,1,4,31,1
35,1,1,31,1
37,1,4,31,1
38,1,4,31,1
39,1,4,31,1
137,1,4,31,1
138,1,4,31,1
42,1,2,31,1
44,1,4,31,1
45,1,4,31,1
46,1,4,31,1
47,4,5,31,1
48,4,5,31,1
49,1,1,31,1
50,1,1,31,1
142,1,1,31,1
143,1,1,31,1
144,1,1,31,1
145,1,1,31,1
146,1,1,31,1
147,1,1,31,1
148,11,1,31,1
51,11,1,31,1
1,1,1,32,1
2,1,2,32,1
3,1,1,32,1
4,4,5,32,1
5,4,5,32,1
6,4,5,32,1
7,4,5,32,1
8,4,5,32,1
9,4,5,32,1
10,4,5,32,1
61,4,5,32,1
62,4,5,32,1
122,1,4,32,1
63,1,4,32,1
123,1,4,32,1
124,1,4,32,1
16,1,4,32,1
17,1,4,32,1
126,1,4,32,1
18,1,4,32,1
127,1,4,32,1
128,1,4,32,1
20,1,4,32,1
73,1,4,32,1
21,1,4,32,1
22,1,4,32,1
23,1,4,32,1
24,1,4,32,1
25,1,4,32,1
27,1,4,32,1
28,1,5,32,1
30,1,4,32,1
31,1,4,32,1
32,1,4,32,1
34,1,4,32,1
35,1,1,32,1
37,1,4,32,1
38,1,4,32,1
39,1,4,32,1
137,1,4,32,1
138,1,4,32,1
42,1,2,32,1
44,1,1,32,1
45,1,1,32,1
46,1,1,32,1
47,4,5,32,1
48,4,5,32,1
49,1,4,32,1
50,1,4,32,1
51,1,4,32,1
1,1,2,33,1
2,1,5,33,1
3,1,2,33,1
4,1,2,33,1
5,1,1,33,1
6,1,1,33,1
7,1,1,33,1
8,1,1,33,1
9,1,1,33,1
10,1,1,33,1
61,1,1,33,1
62,1,1,33,1
122,1,1,33,1
14,1,1,33,1
123,1,1,33,1
124,1,1,33,1
16,1,1,33,1
17,1,1,33,1
126,1,1,33,1
18,1,1,33,1
127,1,1,33,1
128,1,1,33,1
20,1,1,33,1
73,1,1,33,1
21,1,1,33,1
22,1,1,33,1
23,1,1,33,1
24,1,1,33,1
25,1,1,33,1
27,1,1,33,1
28,1,5,33,1
30,1,1,33,1
31,1,1,33,1
32,1,1,33,1
34,1,1,33,1
35,1,1,33,1
37,1,1,33,1
38,1,1,33,1
39,1,1,33,1
137,1,4,33,1
138,1,1,33,1
42,1,2,33,1
44,1,2,33,1
45,1,2,33,1
46,1,2,33,1
47,1,1,33,1
48,1,1,33,1
49,1,1,33,1
50,1,1,33,1
51,1,1,33,1
1,12,5,34,1
2,12,5,34,1
3,12,5,34,1
4,1,5,34,1
5,1,1,34,1
6,1,1,34,1
7,1,1,34,1
8,1,1,34,1
9,1,1,34,1
10,1,1,34,1
11,1,1,34,1
14,1,1,34,1
15,12,1,34,1
16,12,1,34,1
17,12,1,34,1
126,12,1,34,1
18,12,1,34,1
127,12,1,34,1
128,12,1,34,1
20,12,1,34,1
73,12,1,34,1
21,12,1,34,1
22,12,1,34,1
23,12,1,34,1
24,12,1,34,1
25,12,1,34,1
26,12,1,34,1
27,12,1,34,1
28,12,5,34,1
29,12,5,34,1
30,12,1,34,1
31,12,1,34,1
32,12,1,34,1
33,12,1,34,1
34,12,1,34,1
35,12,1,34,1
36,12,1,34,1
37,12,1,34,1
38,12,1,34,1
39,12,1,34,1
138,12,1,34,1
75,12,1,34,1
40,12,5,34,1
42,12,5,34,1
43,12,5,34,1
44,12,5,34,1
45,12,5,34,1
46,12,5,34,1
47,1,1,34,1
48,1,1,34,1
49,12,1,34,1
50,12,1,34,1
51,12,1,34,1
52,12,1,34,1
1,1,4,35,1
2,1,2,35,1
3,1,4,35,1
4,1,2,35,1
5,1,1,35,1
6,1,1,35,1
7,1,1,35,1
8,1,1,35,1
9,1,1,35,1
10,1,1,35,1
11,1,1,35,1
14,1,1,35,1
15,1,1,35,1
16,1,1,35,1
17,1,1,35,1
126,1,1,35,1
18,1,1,35,1
127,1,1,35,1
128,1,1,35,1
20,1,1,35,1
73,1,1,35,1
21,1,1,35,1
22,1,1,35,1
23,1,1,35,1
24,1,1,35,1
25,1,1,35,1
26,1,1,35,1
27,1,1,35,1
53,1,5,35,1
54,1,5,35,1
55,1,1,35,1
56,1,1,35,1
31,1,1,35,1
32,1,1,35,1
33,1,1,35,1
34,1,1,35,1
35,1,1,35,1
36,1,5,35,1
37,1,1,35,1
38,1,1,35,1
39,1,1,35,1
138,1,1,35,1
40,1,4,35,1
42,1,2,35,1
43,1,4,35,1
44,1,4,35,1
45,1,4,35,1
46,1,4,35,1
47,1,1,35,1
48,1,1,35,1
49,1,1,35,1
50,1,1,35,1
51,1,1,35,1
52,1,1,35,1
1,1,4,36,1
2,1,2,36,1
3,1,4,36,1
4,1,3,36,1
5,1,1,36,1
6,1,1,36,1
7,1,1,36,1
8,1,1,36,1
9,1,5,36,1
10,1,1,36,1
11,1,1,36,1
13,1,1,36,1
14,1,1,36,1
15,1,1,36,1
16,1,1,36,1
17,1,1,36,1
126,1,1,36,1
18,1,1,36,1
127,1,1,36,1
128,1,1,36,1
20,1,1,36,1
73,1,1,36,1
21,1,1,36,1
22,1,1,36,1
23,1,1,36,1
24,1,1,36,1
25,1,1,36,1
26,1,1,36,1
27,1,1,36,1
28,1,5,36,1
29,1,5,36,1
30,1,1,36,1
31,1,1,36,1
32,1,1,36,1
33,1,1,36,1
34,1,1,36,1
35,1,1,36,1
36,1,1,36,1
37,1,1,36,1
38,1,1,36,1
39,1,1,36,1
138,1,1,36,1
40,1,4,36,1
42,1,2,36,1
43,1,4,36,1
44,1,4,36,1
45,1,4,36,1
46,1,4,36,1
47,1,1,36,1
48,1,1,36,1
49,1,1,36,1
50,1,1,36,1
51,1,1,36,1
52,1,1,36,1
1,13,3,37,1
149,13,3,37,1
150,13,3,37,1
99,13,3,37,1
151,13,3,37,1
152,13,3,37,1
153,13,3,37,1
154,13,3,37,1
155,13,3,37,1
156,13,3,37,1
100,13,3,37,1
101,13,3,37,1
102,13,3,37,1
120,13,3,37,1
157,13,3,37,1
4,4,4,37,1
5,4,4,37,1
6,4,4,37,1
7,4,4,37,1
8,4,4,37,1
9,4,4,37,1
59,4,4,37,1
10,4,4,37,1
11,4,4,37,1
13,4,4,37,1
14,4,4,37,1
15,5,2,37,1
16,5,2,37,1
125,5,2,37,1
17,5,5,37,1
126,5,5,37,1
18,5,5,37,1
127,5,5,37,1
128,5,5,37,1
20,5,5,37,1
73,5,5,37,1
21,5,5,37,1
22,5,5,37,1
23,5,5,37,1
24,5,5,37,1
25,5,5,37,1
25,13,3,37,1
26,5,5,37,1
26,13,3,37,1
27,5,5,37,1
27,13,3,37,1
28,5,5,37,1
29,5,5,37,1
30,2,1,37,1
30,13,4,37,1
53,4,5,37,1
54,4,5,37,1
55,13,4,37,1
56,13,4,37,1
31,2,1,37,1
31,4,5,37,1
32,2,1,37,1
32,4,5,37,1
33,2,1,37,1
33,4,5,37,1
34,4,5,37,1
35,2,5,37,1
35,4,3,37,1
36,2,5,37,1
36,4,3,37,1
37,2,1,37,1
37,4,5,37,1
38,4,3,37,1
39,2,1,37,1
39,4,5,37,1
138,13,3,37,1
138,4,5,37,1
158,13,3,37,1
158,4,5,37,1
47,4,4,37,1
48,4,4,37,1
49,5,2,37,1
49,5,5,37,1
89,5,2,37,1
90,5,2,37,1
91,5,3,37,1
139,5,2,37,1
92,5,2,37,1
93,5,2,37,1
140,5,2,37,1
141,5,2,37,1
50,5,5,37,1
159,5,5,37,1
1,11,2,38,1
2,11,2,38,1
3,11,2,38,1
4,1,4,38,1
5,1,1,38,1
6,1,1,38,1
7,1,1,38,1
8,1,1,38,1
9,1,1,38,1
10,1,1,38,1
11,1,1,38,1
13,1,1,38,1
14,1,1,38,1
15,1,2,38,1
16,1,2,38,1
17,1,2,38,1
18,1,2,38,1
127,1,2,38,1
128,1,2,38,1
20,1,2,38,1
73,1,2,38,1
21,1,2,38,1
22,1,2,38,1
23,1,2,38,1
24,1,2,38,1
25,1,2,38,1
26,1,2,38,1
27,1,2,38,1
30,1,2,38,1
53,1,5,38,1
54,1,5,38,1
55,1,2,38,1
56,1,2,38,1
31,1,2,38,1
32,1,2,38,1
33,1,2,38,1
34,1,2,38,1
35,11,1,38,1
36,11,1,38,1
37,11,2,38,1
38,11,2,38,1
39,11,2,38,1
40,11,2,38,1
41,11,2,38,1
42,11,2,38,1
43,11,2,38,1
44,11,2,38,1
45,11,2,38,1
46,11,2,38,1
47,1,1,38,1
48,1,1,38,1
49,1,2,38,1
50,1,2,38,1
51,1,2,38,1
52,1,2,38,1
1,1,1,39,1
2,1,2,39,1
3,1,1,39,1
4,1,3,39,1
5,1,3,39,1
6,1,3,39,1
7,1,3,39,1
8,1,3,39,1
9,1,3,39,1
10,1,3,39,1
11,1,3,39,1
160,1,1,39,1
15,1,3,39,1
16,1,3,39,1
17,1,3,39,1
18,1,3,39,1
127,1,3,39,1
128,1,3,39,1
20,1,3,39,1
73,1,3,39,1
21,1,3,39,1
22,1,3,39,1
23,1,3,39,1
24,1,3,39,1
25,1,3,39,1
26,1,3,39,1
27,1,3,39,1
30,1,3,39,1
53,1,5,39,1
54,1,5,39,1
55,1,3,39,1
56,1,3,39,1
31,1,3,39,1
32,1,3,39,1
33,1,3,39,1
34,1,3,39,1
35,1,3,39,1
36,1,5,39,1
37,1,3,39,1
38,1,3,39,1
39,1,3,39,1
40,1,1,39,1
41,1,1,39,1
42,1,2,39,1
43,1,1,39,1
44,1,1,39,1
45,1,1,39,1
46,1,1,39,1
47,1,3,39,1
48,1,3,39,1
49,1,3,39,1
50,1,3,39,1
51,1,3,39,1
52,1,3,39,1
1,1,2,40,1
2,1,2,40,1
3,1,2,40,1
4,1,3,40,1
5,1,4,40,1
6,1,4,40,1
7,1,4,40,1
10,1,4,40,1
11,1,4,40,1
13,1,4,40,1
14,1,4,40,1
15,1,4,40,1
16,1,4,40,1
17,1,4,40,1
18,1,4,40,1
127,1,4,40,1
128,1,4,40,1
20,1,4,40,1
73,1,4,40,1
21,1,4,40,1
22,1,4,40,1
23,1,4,40,1
24,1,4,40,1
25,1,4,40,1
26,1,4,40,1
27,1,4,40,1
30,1,4,40,1
53,1,5,40,1
54,1,5,40,1
55,1,4,40,1
56,1,4,40,1
31,1,4,40,1
32,1,4,40,1
33,1,4,40,1
34,1,4,40,1
35,1,1,40,1
36,1,5,40,1
37,1,4,40,1
38,1,4,40,1
39,1,4,40,1
40,1,2,40,1
41,1,2,40,1
42,1,2,40,1
43,1,2,40,1
44,1,2,40,1
45,1,2,40,1
46,1,2,40,1
47,1,4,40,1
48,1,4,40,1
49,1,4,40,1
50,1,4,40,1
51,1,4,40,1
52,1,4,40,1
1,4,5,41,1
2,4,5,41,1
3,4,5,41,1
4,6,5,41,1
5,6,4,41,1
6,6,4,41,1
7,6,4,41,1
8,6,4,41,1
9,6,4,41,1
10,6,4,41,1
11,6,4,41,1
13,10,1,41,1
14,6,4,41,1
15,10,1,41,1
16,10,1,41,1
125,5,4,41,1
17,5,1,41,1
126,5,1,41,1
18,5,1,41,1
127,5,1,41,1
128,5,1,41,1
20,5,1,41,1
73,5,1,41,1
21,5,1,41,1
22,5,5,41,1
23,5,5,41,1
24,5,5,41,1
25,5,5,41,1
26,5,5,41,1
27,5,5,41,1
30,4,4,41,1
53,4,4,41,1
54,4,4,41,1
55,4,4,41,1
56,4,4,41,1
31,4,4,41,1
32,4,4,41,1
33,4,4,41,1
34,4,4,41,1
35,4,4,41,1
36,4,4,41,1
37,4,4,41,1
38,4,4,41,1
39,4,4,41,1
40,4,5,41,1
41,4,5,41,1
43,4,5,41,1
47,6,4,41,1
161,5,1,41,1
48,6,4,41,1
79,5,1,41,1
112,5,1,41,1
113,5,1,41,1
162,5,1,41,1
114,5,1,41,1
115,5,1,41,1
163,5,1,41,1
164,5,1,41,1
165,5,1,41,1
166,5,1,41,1
167,5,5,41,1
168,5,1,41,1
49,10,1,41,1
49,5,1,41,1
89,10,1,41,1
169,10,1,41,1
90,10,1,41,1
91,10,1,41,1
139,10,1,41,1
92,5,2,41,1
93,5,2,41,1
140,5,2,41,1
141,5,4,41,1
50,5,1,41,1
51,5,5,41,1
52,5,5,41,1
1,1,4,42,1
2,1,1,42,1
3,1,4,42,1
4,1,3,42,1
5,1,1,42,1
6,1,1,42,1
7,1,1,42,1
8,1,1,42,1
9,1,1,42,1
10,1,1,42,1
11,1,1,42,1
13,1,1,42,1
14,1,1,42,1
15,1,1,42,1
16,1,4,42,1
17,1,4,42,1
18,1,4,42,1
127,1,4,42,1
128,1,4,42,1
20,1,4,42,1
73,1,4,42,1
21,1,4,42,1
22,1,4,42,1
23,1,4,42,1
24,1,4,42,1
25,1,4,42,1
26,1,4,42,1
27,1,4,42,1
30,1,4,42,1
53,1,5,42,1
54,1,5,42,1
55,1,4,42,1
56,1,4,42,1
31,1,4,42,1
32,1,4,42,1
33,1,4,42,1
34,1,4,42,1
35,1,1,42,1
36,1,5,42,1
37,1,4,42,1
38,1,4,42,1
39,1,4,42,1
40,1,4,42,1
41,1,4,42,1
42,1,1,42,1
43,1,4,42,1
44,1,4,42,1
45,1,4,42,1
46,1,4,42,1
47,1,1,42,1
48,1,1,42,1
49,1,4,42,1
50,1,4,42,1
51,1,4,42,1
52,1,4,42,1
1,4,4,43,1
2,4,4,43,1
3,4,4,43,1
4,6,2,43,1
5,6,1,43,1
6,6,1,43,1
7,6,1,43,1
8,6,1,43,1
9,6,1,43,1
10,6,1,43,1
11,6,1,43,1
13,10,5,43,1
14,6,1,43,1
15,10,5,43,1
16,10,5,43,1
125,5,3,43,1
17,5,3,43,1
126,5,3,43,1
18,5,3,43,1
127,5,3,43,1
128,5,3,43,1
20,5,3,43,1
73,5,3,43,1
21,5,3,43,1
22,5,3,43,1
23,5,3,43,1
24,5,3,43,1
25,5,3,43,1
26,5,3,43,1
27,5,3,43,1
30,5,3,43,1
53,4,4,43,1
54,4,4,43,1
55,5,3,43,1
170,5,3,43,1
171,5,3,43,1
172,5,3,43,1
173,5,3,43,1
174,5,3,43,1
56,5,3,43,1
31,4,4,43,1
32,4,4,43,1
33,4,4,43,1
34,4,4,43,1
35,4,4,43,1
36,4,4,43,1
37,4,4,43,1
38,4,4,43,1
39,4,4,43,1
40,4,4,43,1
41,4,4,43,1
42,4,4,43,1
43,4,4,43,1
44,4,4,43,1
45,4,4,43,1
46,4,4,43,1
47,6,1,43,1
48,6,1,43,1
49,10,5,43,1
49,5,3,43,1
89,10,5,43,1
169,10,5,43,1
90,10,5,43,1
91,10,5,43,1
139,10,5,43,1
92,5,1,43,1
93,5,1,43,1
140,5,1,43,1
141,5,5,43,1
50,5,3,43,1
51,5,3,43,1
52,5,3,43,1
1,1,1,44,1
2,1,2,44,1
3,1,1,44,1
4,4,4,44,1
5,4,4,44,1
6,4,4,44,1
7,4,4,44,1
10,4,4,44,1
11,4,4,44,1
160,1,1,44,1
15,4,4,44,1
16,4,4,44,1
17,4,4,44,1
18,4,4,44,1
127,4,4,44,1
128,4,4,44,1
20,4,4,44,1
73,4,4,44,1
21,4,4,44,1
22,4,4,44,1
23,4,4,44,1
24,4,4,44,1
25,4,4,44,1
26,4,4,44,1
27,4,4,44,1
30,4,4,44,1
53,4,5,44,1
54,4,5,44,1
55,4,4,44,1
56,4,4,44,1
31,4,4,44,1
32,4,4,44,1
33,4,4,44,1
34,1,1,44,1
35,1,1,44,1
36,1,5,44,1
37,1,1,44,1
38,1,1,44,1
39,1,1,44,1
40,1,1,44,1
41,1,1,44,1
42,1,2,44,1
43,1,1,44,1
44,1,1,44,1
45,1,1,44,1
46,1,1,44,1
47,4,4,44,1
48,4,4,44,1
49,4,4,44,1
50,4,4,44,1
51,4,4,44,1
52,4,4,44,1
1,4,5,45,1
2,4,5,45,1
3,4,5,45,1
4,1,5,45,1
5,1,4,45,1
6,1,4,45,1
7,1,4,45,1
8,1,4,45,1
10,1,4,45,1
11,1,4,45,1
13,1,4,45,1
14,1,4,45,1
15,5,4,45,1
16,5,4,45,1
125,5,4,45,1
17,5,4,45,1
126,5,4,45,1
18,5,4,45,1
127,5,4,45,1
128,5,4,45,1
20,5,4,45,1
73,5,4,45,1
21,5,4,45,1
22,5,4,45,1
23,5,4,45,1
24,5,4,45,1
25,5,4,45,1
26,5,4,45,1
27,5,4,45,1
30,5,2,45,1
53,2,2,45,1
54,2,2,45,1
55,5,2,45,1
56,5,2,45,1
31,2,2,45,1
32,2,2,45,1
33,2,2,45,1
34,2,2,45,1
35,2,2,45,1
36,2,2,45,1
37,2,2,45,1
38,2,2,45,1
39,2,2,45,1
40,4,5,45,1
41,4,5,45,1
47,1,4,45,1
48,1,4,45,1
49,5,2,45,1
49,5,4,45,1
89,5,2,45,1
169,5,2,45,1
90,5,2,45,1
91,5,2,45,1
139,5,2,45,1
92,5,2,45,1
93,5,2,45,1
140,5,2,45,1
141,5,4,45,1
50,5,4,45,1
51,5,4,45,1
52,5,4,45,1
175,5,4,45,1
1,1,1,46,1
2,1,2,46,1
3,1,1,46,1
4,1,5,46,1
5,1,4,46,1
6,1,4,46,1
7,1,4,46,1
8,1,4,46,1
9,1,2,46,1
10,1,4,46,1
11,1,4,46,1
13,1,4,46,1
14,1,4,46,1
15,11,4,46,1
16,11,4,46,1
125,11,2,46,1
17,11,2,46,1
126,11,2,46,1
18,11,2,46,1
127,11,2,46,1
128,11,2,46,1
20,11,2,46,1
73,11,2,46,1
21,11,2,46,1
22,11,2,46,1
23,11,2,46,1
24,11,2,46,1
25,11,2,46,1
26,11,2,46,1
27,11,2,46,1
30,11,2,46,1
53,11,5,46,1
54,11,5,46,1
55,11,2,46,1
56,11,2,46,1
31,11,1,46,1
32,11,1,46,1
33,11,1,46,1
34,11,1,46,1
35,11,1,46,1
36,11,1,46,1
37,11,1,46,1
38,11,1,46,1
39,11,1,46,1
40,1,1,46,1
41,1,1,46,1
42,1,2,46,1
43,1,1,46,1
44,1,1,46,1
45,1,1,46,1
46,1,1,46,1
47,1,4,46,1
48,1,4,46,1
49,11,4,46,1
49,11,2,46,1
89,11,4,46,1
169,11,4,46,1
90,11,4,46,1
91,11,4,46,1
139,11,4,46,1
92,11,2,46,1
93,11,2,46,1
140,11,2,46,1
141,11,2,46,1
50,11,2,46,1
51,11,2,46,1
52,11,2,46,1
1,4,4,47,1
2,4,4,47,1
3,4,4,47,1
4,1,1,47,1
5,1,1,47,1
6,1,1,47,1
7,1,1,47,1
8,1,1,47,1
9,1,5,47,1
10,1,1,47,1
11,1,1,47,1
13,1,1,47,1
14,1,1,47,1
15,5,5,47,1
123,5,5,47,1
124,5,5,47,1
16,5,5,47,1
17,5,5,47,1
18,5,5,47,1
127,5,5,47,1
128,5,5,47,1
20,5,5,47,1
73,5,5,47,1
21,5,5,47,1
22,5,5,47,1
23,5,5,47,1
24,5,3,47,1
25,5,3,47,1
26,5,3,47,1
27,5,3,47,1
30,5,3,47,1
53,4,5,47,1
54,4,5,47,1
55,5,3,47,1
56,5,3,47,1
31,4,5,47,1
32,4,5,47,1
33,4,5,47,1
34,4,5,47,1
35,4,5,47,1
36,4,5,47,1
37,4,5,47,1
38,4,5,47,1
39,4,5,47,1
40,4,4,47,1
41,4,4,47,1
42,4,4,47,1
43,4,4,47,1
44,4,4,47,1
45,4,4,47,1
47,1,1,47,1
48,1,1,47,1
49,5,5,47,1
50,5,5,47,1
51,5,5,47,1
52,5,5,47,1
1,4,5,48,1
2,4,5,48,1
3,4,5,48,1
4,1,3,48,1
5,1,4,48,1
6,1,4,48,1
7,1,4,48,1
8,1,4,48,1
9,1,2,48,1
10,1,4,48,1
11,1,4,48,1
13,1,4,48,1
14,1,4,48,1
15,5,1,48,1
16,5,1,48,1
125,1,1,48,1
17,5,1,48,1
126,5,1,48,1
18,5,1,48,1
127,5,1,48,1
128,5,1,48,1
20,5,1,48,1
73,5,1,48,1
21,5,1,48,1
22,5,1,48,1
23,5,1,48,1
24,5,1,48,1
25,5,1,48,1
26,5,1,48,1
27,5,1,48,1
30,5,1,48,1
53,4,5,48,1
54,4,5,48,1
55,5,1,48,1
56,5,1,48,1
31,4,5,48,1
32,4,5,48,1
33,4,5,48,1
34,4,5,48,1
35,4,5,48,1
36,4,5,48,1
37,4,5,48,1
38,4,5,48,1
39,4,5,48,1
40,4,5,48,1
41,4,5,48,1
43,4,5,48,1
47,1,4,48,1
161,5,3,48,1
48,1,4,48,1
79,5,3,48,1
112,5,3,48,1
113,5,3,48,1
162,5,3,48,1
114,5,3,48,1
115,5,4,48,1
163,5,4,48,1
164,5,3,48,1
165,5,3,48,1
176,5,3,48,1
166,5,4,48,1
167,5,4,48,1
168,5,3,48,1
177,5,3,48,1
49,5,1,48,1
49,5,1,48,1
89,5,1,48,1
169,5,1,48,1
90,5,1,48,1
91,5,1,48,1
139,5,1,48,1
92,5,3,48,1
93,5,3,48,1
140,5,3,48,1
141,1,1,48,1
50,5,1,48,1
51,5,1,48,1
52,5,1,48,1
1,4,3,49,1
2,4,3,49,1
3,4,3,49,1
4,6,4,49,1
5,6,1,49,1
6,6,1,49,1
7,6,1,49,1
8,6,1,49,1
9,6,1,49,1
10,6,1,49,1
11,6,1,49,1
14,6,1,49,1
15,5,5,49,1
16,5,5,49,1
125,5,5,49,1
17,5,5,49,1
126,5,5,49,1
18,5,5,49,1
127,5,5,49,1
128,5,5,49,1
20,5,5,49,1
73,5,5,49,1
21,5,5,49,1
22,5,5,49,1
23,5,5,49,1
24,5,5,49,1
25,5,5,49,1
26,5,5,49,1
27,5,5,49,1
30,5,5,49,1
53,4,5,49,1
54,4,5,49,1
55,5,5,49,1
56,5,5,49,1
31,4,5,49,1
32,4,5,49,1
33,4,5,49,1
34,4,5,49,1
35,4,5,49,1
36,4,5,49,1
37,4,5,49,1
38,4,5,49,1
39,4,5,49,1
57,4,3,49,1
40,4,3,49,1
41,4,3,49,1
43,4,3,49,1
47,6,1,49,1
48,6,1,49,1
49,5,5,49,1
49,5,5,49,1
89,5,5,49,1
169,5,5,49,1
90,5,5,49,1
91,5,5,49,1
139,5,5,49,1
92,1,4,49,1
93,1,4,49,1
140,1,4,49,1
141,5,5,49,1
50,5,5,49,1
51,5,5,49,1
52,5,5,49,1
1,4,5,50,1
2,4,3,50,1
3,4,5,50,1
4,1,4,50,1
5,1,1,50,1
6,1,1,50,1
7,1,1,50,1
8,1,1,50,1
9,1,1,50,1
10,1,1,50,1
11,1,1,50,1
13,1,1,50,1
14,1,1,50,1
15,5,5,50,1
16,5,5,50,1
125,5,5,50,1
17,5,5,50,1
126,5,5,50,1
18,5,5,50,1
127,5,5,50,1
128,5,5,50,1
20,5,5,50,1
73,5,5,50,1
21,5,5,50,1
22,5,5,50,1
23,5,5,50,1
24,5,5,50,1
25,5,5,50,1
26,5,5,50,1
27,5,5,50,1
30,5,5,50,1
53,4,5,50,1
54,4,5,50,1
55,5,3,50,1
170,5,3,50,1
171,5,3,50,1
172,5,3,50,1
173,5,3,50,1
174,5,3,50,1
56,5,3,50,1
31,4,5,50,1
32,4,5,50,1
33,4,5,50,1
34,4,5,50,1
35,4,5,50,1
36,4,5,50,1
37,4,5,50,1
38,4,5,50,1
39,4,5,50,1
40,4,5,50,1
41,4,5,50,1
42,4,3,50,1
43,4,5,50,1
44,4,5,50,1
45,4,5,50,1
47,1,1,50,1
48,1,1,50,1
49,5,5,50,1
49,5,5,50,1
89,5,5,50,1
169,5,5,50,1
90,5,5,50,1
91,5,5,50,1
139,5,5,50,1
92,5,5,50,1
93,5,5,50,1
140,5,5,50,1
141,5,5,50,1
50,5,5,50,1
51,5,5,50,1
52,5,5,50,1
1,4,5,51,1
2,4,5,51,1
3,4,5,51,1
4,1,5,51,1
5,1,4,51,1
6,1,4,51,1
7,1,4,51,1
8,1,4,51,1
9,1,4,51,1
10,1,4,51,1
11,1,4,51,1
13,1,4,51,1
14,1,4,51,1
15,1,4,51,1
16,1,4,51,1
125,5,3,51,1
17,5,3,51,1
126,5,3,51,1
18,5,3,51,1
127,5,3,51,1
128,5,3,51,1
20,5,3,51,1
73,5,3,51,1
21,5,3,51,1
22,5,3,51,1
23,5,3,51,1
24,5,3,51,1
25,5,3,51,1
26,5,3,51,1
27,5,3,51,1
30,5,2,51,1
53,2,1,51,1
54,2,1,51,1
55,5,2,51,1
56,5,2,51,1
31,2,1,51,1
32,2,1,51,1
33,2,1,51,1
34,2,1,51,1
35,2,1,51,1
36,2,1,51,1
37,2,1,51,1
38,2,1,51,1
39,2,1,51,1
40,4,5,51,1
41,4,5,51,1
43,4,5,51,1
47,1,4,51,1
48,1,4,51,1
49,5,5,51,1
49,5,3,51,1
89,5,5,51,1
169,5,5,51,1
90,5,5,51,1
91,5,5,51,1
139,5,5,51,1
92,5,5,51,1
93,5,5,51,1
140,5,5,51,1
141,5,3,51,1
50,5,3,51,1
51,5,3,51,1
52,5,3,51,1
1,4,5,52,1
2,4,5,52,1
3,4,5,52,1
4,1,6,52,1
5,1,2,52,1
6,1,2,52,1
